Department,Course Number,Course Name,Credits,Semesters Offered,Pre-Requisite(s)
HU,4102,Lode Practicum for Student Journalists,1.0,On Demand,UN 1015
HU,4271,Modern Language Seminar I-French,3.0,On Demand,HU 3274 or HU 3275
HU,4272,Modern Language Seminar II-French,3.0,On Demand,HU 3274 or HU 3275
HU,4273,Modern Language Seminar III-French,3.0,On Demand,(HU 3274 or HU 3275) and UN 1015
HU,4281,Modern Language Seminar I-German,3.0,On Demand,HU 3284 or HU 3285
HU,4282,Modern Language Seminar II-German,3.0,On Demand,(HU 3284 or HU 3285) and UN 1015
HU,4283,Modern Language Seminar III-German,3.0,On Demand,HU 3284 or HU 3285
HU,4291,Level IV Modern Language Seminar I-Spanish,3.0,On Demand,HU 3294 or HU 3295 or HU 3296
HU,4292,Level IV Modern Language Seminar II-Spanish,3.0,On Demand,HU 3294 or HU 3295 or HU 3296
HU,4293,Level IV Modern Language Seminar III-Spanish,3.0,On Demand,HU 3294 or HU 3295 or HU 3296
HU,4327,Multimedia Storytelling,3.0,On Demand,HU 2324
HU,4370,Documentary Workshop,3.0,"Spring, in even years",HU 2633 or HU 3370
HU,4500,Senior Seminar in English,var,"Fall, Spring",
HU,4501,BA Thesis,3.0,On Demand,
HU,4600,Humanities Internship,var,On Demand,
HU,4625,Risk Communication,3.0,On Demand,UN 1015
HU,4628,Usability Evaluation and Testing,3.0,On Demand,UN 1015 and (HU 2600 or HU 3120)
HU,4632,Special Topics in Usability and User Experience,3.0,On Demand,UN 1015
HU,4635,Principles of User Experience Design,3.0,On Demand,UN 1015 and HU 2645
HU,4642,Advanced Topics in Media,3.0,On Demand,HU 2633 or HU 2645
HU,4690,Special Topics in Technical and Professional Communication,3.0,On Demand,
HU,4698,STC Portfolio,1.0,"Fall, Spring",
HU,4700,Topics in Philosophy,3.0,On Demand,UN 1015
HU,4701,Political Philosophy,3.0,On Demand,UN 1015
HU,4710,Sports Medicine and Ethics,3.0,On Demand,
HU,4711,Biomedical Research Ethics,3.0,On Demand,HU 3711
HU,4725,Existentialism and Phenomenology,3.0,"Spring, in odd years",UN 1015
HU,4810,"Communication, Culture, and Media Senior Seminar",3.0,On Demand,HU 2810 and HU 2820 and HU 2830
HU,4890,Topics in Communication,3.0,On Demand,UN 1015
KIP,1000,Introduction to Exercise Science,1.0,Fall,
KIP,1500,Foundations of Kinesiology,3.0,"Spring, Summer",
KIP,1900,Student Athlete 101,1.0,Fall,
KIP,2000,Professionalism in Kinesiology,2.0,Fall,
KIP,2100,Introduction to Athletic Training,3.0,"Fall, Spring",
KIP,2200,Health Promotion,2.0,"Fall, in even years",KIP 1500
KIP,2300,Sports and Fitness Leadership,2.0,"Fall, in odd years",
KIP,2400,Principles of Sports Officiating,2.0,"Fall, in even years",
KIP,2450,Water Safety Instructor,1.0,"Fall, Spring",
KIP,2470,Lifeguard First Aid,1.0,"Fall, Spring",
KIP,2500,Athletic Training Practicum,1.0,"Fall, Spring",KIP 2100
KIP,2600,Introduction to Public Health,3.0,Fall,
KIP,2610,Outdoor Emergency Care Training (Ski Patrol),2.0,Fall,PE 2028
KIP,2700,Essential Biochemistry,3.0,Fall,BL 1200 or BL 1400 or CH 1150
KIP,2800,Special Topics in Kinesiology,var,"Fall, Spring",
KIP,3000,Sports Psychology,3.0,"Spring, Summer",PSY 2000
KIP,3100,Exercise Assessment and Prescription,3.0,Fall,BL 2020 and BL 2021
KIP,3150,Functional Anatomy,3.0,Spring,
KIP,3200,Personal Training,2.0,Spring,BL 2020 and BL 2021 and KIP 3100
KIP,3300,Foundations of Coaching,3.0,"Fall, Summer",
KIP,3310,Coaching Methods and Principles,2.0,"Spring, in odd years",
KIP,3400,Sports Administration,3.0,"Spring, in even years",
KIP,3410,Facilities &amp; Events Management,3.0,"Fall, in odd years",
KIP,3500,Sports Medicine Practicum,1.0,"Fall, Spring",KIP 2500
KIP,3700,Lifetime Fitness,3.0,Summer,
KIP,4000,Sports Nutrition Seminar,2.0,"Fall, Spring",BL 2940
KIP,4100,Exercise Physiology,3.0,Spring,BL 2020 and BL 2021
KIP,4110,Exercise Physiology Laboratory,1.0,Spring,
KIP,4120,Molecular Exercise Physiology,3.0,Fall,KIP 2700 and KIP 4100
KIP,4200,Biomechanics of Human Movement,3.0,Fall,BL 2020 and KIP 1500 and PH 1110 and PH 1111
KIP,4210,Biomechanics of Human Movement Laboratory,1.0,Fall,BL 2020 and KIP 1500 and PH 1110 and PH 1111
KIP,4250,Ergonomics,3.0,Fall,
KIP,4300,Motor Learning and Control,3.0,Fall,KIP 1500 and BL 2020
KIP,4310,Neural-Endocrine Physiology,2.0,Fall,BL 2020
KIP,4400,Strength and Conditioning,3.0,Fall,BL 2020 and BL 2021
KIP,4500,Athletic Training Capstone,1.0,"Fall, Spring",KIP 3500
KIP,4600,Sports and Fitness Promotions,3.0,"Fall, in odd years",MKT 3000
KIP,4610,Legal Issues in Sports and Fitness Management,3.0,"Fall, in even years",
KIP,4620,Sports Media,3.0,"Spring, in even years",MKT 3000
KIP,4630,Motor Development,3.0,"Spring, in odd years",KIP 1500 and BL 2020
KIP,4690,Coaching Practicum,2.0,"Fall, Spring, Summer",KIP 3000 and KIP 3300
KIP,4700,EKG Interpretation,3.0,Spring,BL 2020 and BL 2021
KIP,4710,Sports Medicine and Ethics,3.0,On Demand,
KIP,4720,Exercise Pharmacology,3.0,"Spring, in odd years",BL 2020 and BL 2021
KIP,4730,Physical Therapy Seminar,1.0,"Spring, in odd years",BL 2020 and BL 2021
KIP,4740,Epidemiology,3.0,Spring,
KIP,4800,Special Topics in Kinesiology,var,"Fall, Spring, Summer",
KIP,4900,Internship in Exercise Science,var,"Fall, Spring, Summer",KIP 2000
KIP,4910,Internship in Sports and Fitness Management,var,"Fall, Spring, Summer",KIP 2000
KIP,4950,Research in Kinesiology,var,"Fall, Spring, Summer",
MA,0050,College Mathematics Prep Lab,1.0,"Fall, Spring",
MA,1020,Quantitative Literacy,3.0,Fall,ALEKS Math Placement >= 00 or ACT Mathematics >= 10 or SAT MATH SECTION SCORE-M16 >= 260
MA,1030,College Algebra I,3.0,"Fall, Spring",ALEKS Math Placement >= 40 or ACT Mathematics >= 18 or SAT MATH SECTION SCORE-M16 >= 500
MA,1031,College Algebra II with Trigonometry,3.0,"Fall, Spring",MA 1030
MA,1032,Precalculus,4.0,"Fall, Spring, Summer",ALEKS Math Placement >= 61 or ACT Mathematics >= 22 or SAT MATH SECTION SCORE-M16 >= 540
MA,1120,Single-Variable Calculus with Integrated Precalculus I,4.0,Fall,ACT Mathematics >= 22 or SAT MATH SECTION SCORE-M16 >= 540 or ALEKS Math Placement >= 61
MA,1121,Single-Variable Calculus with Integrated Precalculus II,4.0,Spring,MA 1120
MA,1135,Calculus for Life Sciences,4.0,"Fall, Spring, Summer",MA 1032 or MA 1031 or MA 1120 or ALEKS Math Placement >= 76 or CEEB Calculus AB >= 2 or CEEB Calculus BC >= 2 or CEEB Calculus AB Subscore >= 2 or ACT Mathematics >= 26 or SAT MATH SECTION SCORE-M16 >= 610
MA,1160,Calculus with Technology I,4.0,Fall,ALEKS Math Placement >= 86 or CEEB Calculus AB >= 3 or CEEB Calculus BC >= 3 or CEEB Calculus AB Subscore >= 3 or ACT Mathematics >= 29 or SAT MATH SECTION SCORE-M16 >= 680
MA,1161,Calculus Plus w/ Technology I,5.0,"Fall, Spring, Summer",MA 1032 or MA 1031 or MA 1120 or ALEKS Math Placement >= 76 or CEEB Calculus AB >= 2 or CEEB Calculus BC >= 2 or CEEB Calculus AB Subscore >= 2 or ACT Mathematics >= 26 or SAT MATH SECTION SCORE-M16 >= 610
MA,1600,Introduction to Scientific Simulation,3.0,Spring,MA 1160 or MA 1161 or MA 1121
MA,1910,Exploring Symmetry Groups,3.0,"Fall, in even years",
MA,1920,Exploring Knots and Surfaces,3.0,"Fall, in odd years",
MA,1930,Exploring Number Theory,3.0,"Fall, in odd years",
MA,1940,Exploring Non-Euclidean Geometry,3.0,"Fall, in even years",
MA,1990,Elementary Mathematics Topics,var,"Fall, Spring, Summer",
MA,2160,Calculus with Technology II,4.0,"Fall, Spring, Summer",MA 1160 or MA 1161 or MA 1135 or MA 1121 or CEEB Calculus AB >= 3 or CEEB Calculus BC >= 3 or CEEB Calculus AB Subscore >= 3
MA,2320,Elementary Linear Algebra,2.0,"Fall, Spring, Summer",MA 1160 or MA 1161 or MA 1135 or MA 1121
MA,2321,Elementary Linear Algebra,2.0,"Fall, Spring",MA 2160
MA,2330,Introduction to Linear Algebra,3.0,"Fall, Spring",MA 1160 or MA 1161 or MA 1135 or MA 1121
MA,2600,Scientific Computing,3.0,Fall,MA 2160 and (MA 2320 or MA 2321 or MA 2330)
MA,2710,Introduction to Statistical Analysis,3.0,Spring,MA 1160 or MA 1161 or MA 1135 or MA 1121
MA,2720,Statistical Methods,4.0,"Fall, Spring, Summer",MA 1020 or MA 1030 or MA 1120 or MA 1032 or MA 1031 or ALEKS Math Placement >= 61 or CEEB Calculus BC >= 2 or CEEB Calculus AB Subscore >= 2 or ACT Mathematics >= 22 or SAT MATH SECTION SCORE-M16 >= 540
MA,2990,Elementary Topics in Mathematics,var,"Fall, Spring, Summer",
MA,3160,Multivariable Calculus with Technology,4.0,"Fall, Spring, Summer",MA 2160 or CEEB Calculus BC >= 3
MA,3202,Introduction to Coding Theory,3.0,Fall,MA 2320 or MA 2321 or MA 2330
MA,3203,Introduction to Cryptography,3.0,"Spring, Summer",MA 2320 or MA 2321 or MA 2330
MA,3210,Introduction to Combinatorics,3.0,"Fall, Summer",MA 2320 or MA 2321 or MA 2330
MA,3310,Introduction to Abstract Algebra,3.0,"Fall, Summer",MA 2320 or MA 2321 or MA 2330
MA,3450,Introduction to Real Analysis,3.0,Spring,MA 2160
MA,3520,Elementary Differential Equations,2.0,"Fall, Spring, Summer",MA 2160 and (MA 2320 or MA 2321 or MA 2330)
MA,3521,Elementary Differential Equations,2.0,"Fall, Spring",MA 2160
MA,3530,Introduction to Differential Equations,3.0,"Fall, Spring",MA 2160 and (MA 2320 or MA 2321 or MA 2330)
MA,3560,Mathematical Modeling with Differential Equations,3.0,Spring,MA 2160 and (MA 2320 or MA 2321 or MA 2330)
MA,3710,Engineering Statistics,3.0,"Fall, Spring, Summer",MA 2160 or MA 3160(C)
MA,3715,Biostatistics,3.0,Spring,MA 1135 or MA 1160 or MA 1161 or MA 1121 or MA 2160(C) or MA 3160(C)
MA,3720,Probability,3.0,"Fall, Summer",MA 2160
MA,3740,Statistical Programming and Analysis,3.0,"Fall, Spring",MA 2710 or MA 2720 or MA 3710 or MA 3715
MA,3750,Introduction to SAS Programming,1.0,Spring,MA 2710 or MA 2720 or MA 3710 or MA 3715
MA,3810,Introduction to Actuarial Mathematics,3.0,Fall,MA 3160(C)
MA,3811,Actuarial Exam Workshop,1.0,"Fall, Spring",MA 3160
MA,3924,College Geometry with Technology,3.0,Fall,MA 2160 or MA 2330
MA,3990,Math Sciences Teach Experience,var,"Fall, Spring, Summer",
MA,3999,Intermediate Topics in Mathematics,var,"Fall, Spring, Summer",
MA,4208,Optimization and Graph Algorithms,3.0,Spring,MA 3210 or CS 2311
MA,4209,Combinatorics and Graph Theory,3.0,Fall,MA 3210 or CS 3311
MA,4310,Abstract Algebra,3.0,Spring,MA 3310
MA,4330,Linear Algebra,3.0,Fall,(MA 2320 or MA 2321 or MA 2330) and MA 3160
MA,4410,Complex Variables,3.0,Spring,MA 3160
MA,4450,Real Analysis,3.0,Fall,(MA 2320 or MA 2321 or MA 2330) and MA 3160 and MA 3450
MA,4515,Introduction to Partial Differential Equations,3.0,"Spring, Summer",(MA 3520 or MA 3521 or MA 3530 or MA 3560) and MA 3160
MA,4525,Applied Vector and Tensor Mathematics,3.0,Fall,MA 3160 and (MA 2320 or MA 2321 or MA 2330)
MA,4535,Nonlinear Dynamics and Chaos,3.0,Fall,(MA 3520 or MA 3521 or MA 3530 or MA 3560) and MA 3160
MA,4610,Numerical Linear Algebra,3.0,Spring,MA 2320 or MA 2321 or MA 2330
MA,4620,Numerical Methods for PDEs,3.0,Fall,(MA 3520 or MA 3521 or MA 3530 or MA 3560) and MA 3160
MA,4700,Probability and Statistical Inference I,3.0,"Fall, Spring, Summer",MA 3160 and (MA 2710 or MA 2720 or MA 3710 or MA 3715)
MA,4705,Probability and Statistical Inference II,3.0,On Demand,MA 4700
MA,4710,Regression Analysis,3.0,"Fall, Summer",MA 2710 or MA 2720 or MA 3710 or MA 3715 or MA 5701
MA,4720,Design and Analysis of Experiments,3.0,"Spring, Summer",MA 2710 or MA 2720 or MA 3710 or MA 3715 or MA 5701
MA,4730,Nonparametric Statistics,3.0,"Fall, in odd years",MA 2710 or MA 2720 or MA 3710 or MA 3715
MA,4760,Mathematical Statistics I,3.0,Fall,(MA 3720 or EE 3180) and MA 3160
MA,4770,Mathematical Statistics II,3.0,Spring,MA 4760
MA,4780,Time Series Analysis and Forecasting,3.0,Spring,(MA 2710 or MA 2720 or MA 3710 or MA 3715) and (MA 3720 or EE 3180)
MA,4790,Predictive Modeling,3.0,Fall,MA 3740 or MA 4710 or MA 4720 or MA 4780
MA,4810,Financial Markets and Actuarial Math,3.0,"Spring, in odd years",MA 3720 and MA 3810
MA,4820,Loss Distributions and Actuarial Math,3.0,"Spring, in even years",MA 3720
MA,4900,Mathematical Sciences Project,var,"Fall, Spring, Summer",
MA,4908,Theory of Numbers with Technology,3.0,Spring,MA 3210 or MA 3310 or MA 3924
MA,4945,History of Mathematics,3.0,Fall,UN 1015
MA,4990,Topics in Mathematics,var,"Fall, Spring, Summer",
ME,2110,Statics,3.0,"Fall, Spring, Summer",MA 2160
ME,2150,Mechanics of Materials,3.0,"Fall, Spring, Summer",MEEM 2110 or ME 2110
ME,2201,Introductory Thermodynamics,3.0,"Fall, Spring, Summer",MA 2160 and CH 1150 and CH 1151
ME,2700,Dynamics,3.0,"Fall, Spring, Summer",PH 2100 and (MEEM 2110 or ENG 2120 or ME 2110)
ME,2901,Mechanical &amp; Aerospace Engineering Practice I,3.0,"Fall, Spring, Summer",(MEEM 2110(C) or ME 2110(C)) and ENG 1102 and UN 1015
ME,2911,Mechanical &amp; Aerospace Engineering Practice II,3.0,"Fall, Spring, Summer",(MEEM 2901 or ME 2901) and (MEEM 2201(C) or ME 2201(C)) and (MEEM 2110 or ME 2110)
ME,3201,introductory Fluid Mechanics &amp; Heat Transfer,4.0,"Fall, Spring, Summer",(MEEM 2201 or ME 2201) and (MEEM 2911 or ME 2911) and MA 3160
ME,3400,Machine Design and Analysis,3.0,"Fall, Spring, Summer",MSE 2100 and (ENG 2120 or MEEM 2150 or ME 2150) and (MEEM 2700 or ME 2700)
ME,3601,Introduction to Manufacturing,4.0,"Fall, Spring, Summer",ME 2901 or MEEM 2901
ME,3750,Dynamic Systems,4.0,"Fall, Spring, Summer",(MEEM 2700 or ME 2700) and (MA 3520 or MA 3521 or MA 3530 or MA 3560)
ME,3901,Mechanical Engineering Practice III - Model Based Design,3.0,"Fall, Spring, Summer",(MEEM 2911(C) or ME 2911) and (MEEM 2150 or ME 2150) and (MEEM 2700 or ME 2700)
ME,3911,Mechanical Engineering Practice IV,3.0,"Fall, Spring",(MEEM 2911 or ME 2911) and (MEEM 3901(C) or ME 3901(C))
ME,3990,Special Topics in Mech Engg,var,"Fall, Spring, Summer",
ME,3999,Mechanical Engineering Undergraduate Research Project,3.0,"Fall, Spring, Summer",
ME,4150,Intermediate Mechanics of Materials,3.0,"Fall, Summer",MEEM 2150 or ME 2150
ME,4170,Failure of Materials in Mechanics,3.0,Spring,MEEM 3400 or ME 3400
ME,4180,Engineering Biomechanics,3.0,Spring,(MEEM 2150 or ME 2150) and (MEEM 2700 or ME 2700)
ME,4200,Principles of Energy Conversion,3.0,Fall,MEEM 3201 or ME 3201 or CM 3230 or ENG 3200 or CEE 3200 or MSE 3100
ME,4201,Applied Thermodynamics,3.0,"Fall, Spring, Summer",MEEM 3201(C) or ME 3201(C)
ME,4202,Applied Fluid Mechanics &amp; Heat Transfer,3.0,Fall,MEEM 3201 or ME 3201
ME,4210,Computational Fluids Engineering,3.0,Fall,MEEM 3201(C) or ME 3201(C)
ME,4220,Internal Combustion Engines I,3.0,Fall,MEEM 3201 or ME 3201
ME,4235,Wind Energy,3.0,Fall,MEEM 3201 or ME 3201
ME,4240,Combustion &amp; Air Pollution,3.0,"Fall, Spring",ME 2201 or MEEM 2201 or ENG 3200 or CEE 3200
ME,4250,Heating/Ventilation/Air Cond,3.0,Spring,MEEM 3201 or ME 3201
ME,4260,Fuel Cell Technology,3.0,"Fall, Spring",MEEM 3201 or CM 3110 or ME 3201
ME,4295,Introduction to Propulsion Systems for Hybrid Electric Vehicles,3.0,Fall,MEEM 2700 or ME 2700 or EE 2112 or Graduate Status >= 1
ME,4296,Vehicle Electrification Lab,3.0,"Fall, Summer",
ME,4404,Mechanism Synthesis/Dynamic Modeling,3.0,Spring,MEEM 3400 or ME 3400 or MEEM 2700 or ME 2700
ME,4405,Mechanism Synthesis/Dynamic Modeling,3.0,Spring,MEEM 3400 or ME 3400
ME,4430,Advanced Computer Aided Design and Manufacturing Methods,4.0,"Fall, Spring, Summer",ENG 1102 and (MEEM 3600 or ME 3600)
ME,4450,Vehicle Dynamics,3.0,Spring,MEEM 3400 or ME 3400 or EE 3261
ME,4610,Advanced Machining Processes,3.0,Spring,MEEM 3600 or ME 3601
ME,4640,Micromanufacturing Processes,3.0,"Fall, Spring",(MEEM 3400(C) or ME 3400(C)) and (MEEM 3600(C) or ME 3601)
ME,4650,Quality Engineering,3.0,"Fall, Spring, Summer",MEEM 3600(C) and (MA 3710 or MA 3720 or MA 2710 or MA 2720)
ME,4655,Production Planning,3.0,"Spring, Summer",MEEM 3600(C) or ME 3601(C)
ME,4665,Introduction to Lean Manufacturing,3.0,Spring,MEEM 3600 or MEEM 3601(C)
ME,4695,Additive Manufacturing,3.0,Spring,MEEM 3600(C) or MEEM 3601(C)
ME,4701,Analytical and Experimental Modal Analysis,4.0,Spring,MEEM 3750 or ME 4702
ME,4702,Vibrations,3.0,Fall,(MEEM 3911 and MEEM 3750) or MEEM 4775
ME,4704,Acoustics and Noise Control,3.0,Spring,MA 2160
ME,4705,Robotics and Mechatronics,4.0,"Fall, Spring",MEEM 3750 or EE 3160 or ME 3750
ME,4707,Autonomous Systems,3.0,"Fall, Spring",MEEM 3750 or ME 3750 or MEEM 4775(C) or ME 4775(C) or EE 3160
ME,4730,Dynamic System Simulation,3.0,Spring,MEEM 3750 or ME 3750
ME,4775,Analysis &amp; Design of Feedback Control Systems,4.0,Fall,MEEM 3750 or EE 3160 or ME 3750
ME,4810,Introduction to Aerospace Engineering,3.0,Fall,(MEEM 2150 or ME 2150 or ENG 2120) and (MEEM 3201 or ME 3201 or ENG 3200 or CEE 3200)
ME,4820,Introduction to Aerospace Propulsion,3.0,Spring,MEEM 3201 or ME 3201
ME,4850,Naval Systems and Platforms,3.0,Fall,MEEM 3201 or ME 3201 or ENG 3200 or CEE 3200 or MSE 3110
ME,4901,Senior Capstone Design I,2.0,"Fall, Spring",(MEEM 3400 or ME 3400) and EE 3010(C) and (MEEM 3600(C) or ME 3601(C)) and (MEEM 3901 or ME 3901) and (MEEM 3201 or ME 3201) and (MEEM 3750 or ME 3750) and (MEEM 3911 or ME 3911) and MA 3710(C) or (MA 3710(C) and (MEEM 3750 or ME 3750) and AE 4550(C) and AE 4560(C))
ME,4911,Senior Capstone Design II,2.0,"Fall, Spring",EE 3010 and (MEEM 3201 or ME 3201) and (MEEM 3600 or ME 3601) and (MEEM 3750 or ME 3750) and (MEEM 4901 or ME 4901) or (AE 3560 and AE 4550 and (MEEM 4901 or ME 4901))
ME,4990,Special Topics in Mech Engg,var,"Fall, Spring, Summer",
ME,4999,Mechanical Engineering Senior Research Thesis,3.0,"Fall, Spring, Summer",
MET,2110,Applied Statics,3.0,"Fall, Spring",(PH 1110 or PH 1140 or PH 2100) and (MA 1160(C) or MA 1161(C) or MA 1121(C))
MET,2130,Applied Dynamics,4.0,"Fall, Spring",(ENG 2120 or MET 2110 or MEEM 2110 or ME 2110) and MA 2160
MET,2150,Applied Strength of Materials,4.0,"Fall, Spring",MET 2110 or MEEM 2110 or ME 2110
MET,2153,Machine Tool Fundamentals and Applications,2.0,"Fall, Spring",MET 2400(C) or ENG 1102
MET,2400,Practical Applications in Parametric Modeling,3.0,"Fall, Spring",ENG 1101 or ENG 1102 or ENG 1101T
MET,3242,Machine Design I,3.0,Fall,MA 2160 and (MET 2150 or MEEM 2150 or ME 2150) and (MET 2130(C) or MEEM 2700(C) or ME 2700(C))
MET,3400,Applied Fluid Mechanics,3.0,Fall,MET 2130 or MEEM 2700 or ME 2700
MET,3451,Machine Design II,3.0,Spring,MET 3242
MET,3500,Manufacturing Processes,4.0,Fall,MSE 2100 and MET 2153
MET,3700,Applied Thermodynamics,3.0,Spring,MET 3400
MET,4210,Applied Quality Techniques,3.0,Fall,MA 2720(C) or MA 3710(C) or MA 2710(C)
MET,4300,Applied Heat Transfer,3.0,Fall,(MET 3700 or MEEM 2201 or ME 2201) and MET 3400
MET,4355,Industrial Digital Twin Systems,3.0,Spring,
MET,4360,Thermal-Fluids Laboratory,1.0,"Fall, Spring",MET 3400 and (MET 3700 or MEEM 2201 or ME 2201) and MET 4300(C) and (MA 2710 or MA 2720 or MA 3710)
MET,4377,Applied Fluid Power,3.0,Fall,MET 2130 or MEEM 3201 or ME 3201
MET,4378,Advanced Hydraulics: Electro-hydraulic Components &amp; Systems,3.0,Spring,MET 4377
MET,4390,Internal Combustion Engines,3.0,Fall,MET 4300 or (MET 3700 and MET 4360(C))
MET,4460,Product Design and Development,2.0,"Fall, Spring",MET 3451(C) and MET 3500(C)
MET,4510,Lean Manufacturing and Production Planning,3.0,Spring,
MET,4550,Computer Aided Manufacturing,3.0,Spring,MET 2153 and MET 2400
MET,4575,Senior Project I,2.0,"Fall, Spring, Summer",MET 4460
MET,4585,Facilities Layout and Safety Design,3.0,Fall,
MET,4660,CAE and FEA Methods,3.0,Fall,MET 2400 and MET 3242(C)
MET,4675,Senior Project II,2.0,"Fall, Spring, Summer",MET 4575
MET,4780,Advanced Manufacturing,3.0,Spring,MET 3500
MET,4800,Dynamics and Kinematics of Robotics Platforms,3.0,Spring,MET 2130 or MET 3130
MET,4802,Vibrations of Mechanical Systems,3.0,Fall,MET 2130
MET,4996,Special Topics in Mechanical Engineering Technology,var,On Demand,
MET,4997,Independent Study in Mechanical Engineering Technology,var,On Demand,
MET,4998,Undergraduate Research in Mechanical Engineering Technology,var,On Demand,
MET,4999,Professional Practice Seminar,1.0,"Fall, Spring",
MGT,2000,Team Dynamics and Decision Making,3.0,"Fall, Spring",
MGT,3000,Organizational Behavior,3.0,"Fall, Spring",
MGT,3100,Leadership Development,3.0,Fall,
MGT,3650,Intellectual Property Management,3.0,"Spring, in odd years",
MGT,3800,Innovation &amp; Entrepreneurship,3.0,"Fall, Spring",
MGT,4000,Strategic Management,3.0,"Fall, Spring",MIS 2000 and FIN 3000 and OSM 3000 and MGT 3000 and MKT 3000 and BUS 2300
MGT,4100,International Management,3.0,Fall,
MGT,4200,Entrepreneurial Management,3.0,On Demand,MGT 3800
MGT,4300,Developing Entrepreneurial Ventures,3.0,Spring,MGT 3800
MGT,4500,Managing Change in Organizations,3.0,Spring,MGT 3000 or BA 5700
MGT,4600,Management of Technology and Innovation,3.0,"Fall, Spring, Summer",
MGT,4650,Commercialization of Advanced Technologies,3.0,Spring,MGT 4600
MGT,4700,Human Resource Management,3.0,Fall,MGT 3000
MGT,4990,Special Topics in Management,var,On Demand,MGT 3000
MIS,2000,IS/IT Management,3.0,"Fall, Spring, Summer",
MIS,2100,Introduction to Business and Analytics Programming,3.0,Fall,
MIS,2200,Web Programming,3.0,On Demand,MIS 2100 or CS 1122 or CS 1131
MIS,3000,Business Process Management and Automation,3.0,Spring,MIS 2000
MIS,3100,Business Database Modeling and Management,3.0,Fall,MIS 2100 or CS 1122 or CS 1131
MIS,3200,Systems Analysis and Design,3.0,Spring,MIS 2100 or CS 1122 or CS 1131
MIS,3500,User-Centered Design,3.0,On Demand,MIS 2000 or MIS 2100 or CS 1122 or CS 1131
MIS,4000,AI and Emerging Technologies for Business,3.0,Fall,MIS 2100 or CS 1122 or CS 1131
MIS,4100,Business Analytics and Information Systems Projects,3.0,Spring,(MIS 2100 and MIS 3100 and MIS 3200) or (CS 2321 and CS 3141 and CS 3425) or (MIS 2100 and MIS 3100 and MA 3720)
MIS,4200,Management of Cyber Security,3.0,"On Demand, in odd years",MIS 2000 or MIS 2100 or CS 1111 or CS 1122 or CS 1131
MIS,4400,Business Intelligence and Analytics,3.0,Spring,(MIS 2100 or CS 1122 or CS 1131) and (MIS 3100 or CS 3425)
MIS,4500,Systems Design for Innovation and Entrepreneurship,1.0,On Demand,MIS 2000(C) or MIS 2100(C) or CS 1111(C) or CS 1122(C) or CS 1131(C) or SAT 1200(C)
MIS,4990,Special Topics in Management Information Systems,3.0,On Demand,MIS 2000 or MIS 2100 or CS 1122 or CS 1131
MKT,3000,Principles of Marketing,3.0,"Fall, Spring, Summer",
MKT,3200,Consumer Behavior &amp; Culture,3.0,Fall,MKT 3000
MKT,3400,Integrated Marketing Communications,3.0,On Demand,BA 3800 or MKT 3000
MKT,3600,Marketing Data Analytics,3.0,Spring,(MA 2710 or MA 2720 or MA 3710 or BUS 2100) and MKT 3000
MKT,4100,Sales and Sales Technology,3.0,Fall,MKT 3000
MKT,4200,B2B Marketing in a Digital Age,3.0,Spring,MKT 3000
MKT,4300,Global Marketing,3.0,Fall,MKT 3000
MKT,4500,Digital Media Marketing,3.0,Spring,MKT 3000
MKT,4700,Marketing Strategy,3.0,Spring,MKT 3200 and MKT 3600 and MKT 4300(C)
MKT,4990,Special Topics in Marketing,var,On Demand,MKT 3000
MSE,2100,Introduction to Materials Science and Engineering,3.0,"Fall, Spring, Summer",CH 1112 or CH 1122 or (CH 1150 and CH 1151) or (CH 1160 and CH 1161)
MSE,2110,Introduction to Materials Science and Engineering II,3.0,Spring,(MSE 2100 or BE 2800) and (ENG 1100 or ENG 1101 or ENG 1101T)
MSE,3100,Materials Processing I,4.0,Fall,(MY 2100 or MSE 2100 or BE 2800) and MA 2160
MSE,3110,Materials Processing II,4.0,Spring,(MY 2110 or MSE 2110) and (MY 3100 or MSE 3100) and (MA 3520 or MA 3521 or MA 3530 or MA 3560)
MSE,3120,Materials Characterization I,4.0,Spring,MSE 2110(C)
MSE,3130,Materials Characterization II,4.0,Fall,(MSE 2100 or BE 2800) and MSE 3120
MSE,3140,Design of Microstructure,3.0,Spring,MSE 2110 and MSE 3100 and MSE 3120 or (MSE 3121(C) and MSE 3122(C))
MSE,3160,"Electronic, Magnetic, Optical, and Thermal Properties of Materials",3.0,Fall,PH 2200
MSE,3170,Material Selection in Mechanical Design,3.0,Fall,(MSE 2110 and MEEM 2110) or ENG 2120
MSE,3190,Material Design,3.0,Spring,MSE 3100 and MSE 3110(C) and MSE 3120(C) or (MSE 3121(C) and MSE 3122(C)) and MSE 3130(C) or (MSE 3131(C) and MSE 3132(C)) and MSE 3140(C) and ENG 1102
MSE,3970,Special Topics - Materials Science &amp; Engineering,var,On Demand,
MSE,4100,Mechanical Behavior of Materials,3.0,"Fall, Summer",MSE 2110 and (MEEM 2150 or ENG 2120 or MSE 3170)
MSE,4110,Introduction to Polymer Engineering,3.0,Fall,(MSE 2100 or BE 2800) and CH 1160
MSE,4130,Materials Science &amp; Engineering Senior Design Project I,2.0,Fall,MSE 3190
MSE,4140,Materials Science &amp; Engineering Senior Design Project II,2.0,Spring,MY 4920 or MSE 4130
MSE,4240,Introduction to MEMS,4.0,Fall,
